"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033002","GO:0033002","muscle cell proliferation","1/79","251/18805",0.00398406374501992,0.948358464874679,-0.0534974874901464,0.654850176355657,0.718394897172391,0.635191905954337,"2697",1
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","1/79","252/18805",0.00396825396825397,0.944595137633112,-0.0575118364863699,0.656319769762356,0.719474151752813,0.636146163531397,"9480",1
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","1/79","254/18805",0.00393700787401575,0.937157380643875,-0.0654943191311469,0.659240446949661,0.722141347583171,0.638504450331188,"2026",1
"GO:0051222","GO:0051222","positive regulation of protein transport","1/79","257/18805",0.00389105058365759,0.926217800325075,-0.0773545339974065,0.663575571744879,0.726352861606922,0.64222819562814,"9495",1
"GO:0031669","GO:0031669","cellular response to nutrient levels","1/79","258/18805",0.00387596899224806,0.922627808850947,-0.0812781987575119,0.665008477170378,0.726846903829763,0.642665018916255,"7532",1
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","1/79","258/18805",0.00387596899224806,0.922627808850947,-0.0812781987575119,0.665008477170378,0.726846903829763,0.642665018916255,"2026",1
"GO:0010001","GO:0010001","glial cell differentiation","1/79","259/18805",0.00386100386100386,0.919065539318704,-0.0851872088321629,0.666435356466412,0.727869294193773,0.643568998171259,"1812",1
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","1/79","260/18805",0.00384615384615385,0.915530671859786,-0.0890816909854699,0.667856234652498,0.72828108256588,0.643933094077228,"7532",1
"GO:0032869","GO:0032869","cellular response to insulin stimulus","1/79","260/18805",0.00384615384615385,0.915530671859786,-0.0890816909854699,0.667856234652498,0.72828108256588,0.643933094077228,"7532",1
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","1/79","261/18805",0.00383141762452107,0.912022891507833,-0.0929617703649075,0.66927113664562,0.72828108256588,0.643933094077228,"2026",1
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","1/79","261/18805",0.00383141762452107,0.912022891507833,-0.0929617703649075,0.66927113664562,0.72828108256588,0.643933094077228,"2026",1
"GO:0050870","GO:0050870","positive regulation of T cell activation","1/79","261/18805",0.00383141762452107,0.912022891507833,-0.0929617703649075,0.66927113664562,0.72828108256588,0.643933094077228,"7532",1
"GO:0001649","GO:0001649","osteoblast differentiation","1/79","262/18805",0.00381679389312977,0.908541888105131,-0.0968275705282917,0.670680087260643,0.729278420875927,0.644814922754649,"2697",1
"GO:0110053","GO:0110053","regulation of actin filament organization","1/79","267/18805",0.00374531835205993,0.891527995069454,-0.115946599636545,0.677636431088147,0.7363019474993,0.651024999245978,"22843",1
"GO:0042593","GO:0042593","glucose homeostasis","1/79","268/18805",0.00373134328358209,0.888201398072926,-0.119729233459442,0.679010188879928,0.737253731474467,0.651866549596103,"4884",1
"GO:0032886","GO:0032886","regulation of microtubule-based process","1/79","269/18805",0.00371747211895911,0.88489953413957,-0.123498410613798,0.680378166172828,0.737657440777422,0.652223502133773,"8851",1
"GO:0033500","GO:0033500","carbohydrate homeostasis","1/79","269/18805",0.00371747211895911,0.88489953413957,-0.123498410613798,0.680378166172828,0.737657440777422,0.652223502133773,"4884",1
"GO:0002699","GO:0002699","positive regulation of immune effector process","1/79","270/18805",0.0037037037037037,0.881622128457572,-0.127254242847669,0.681740386979493,0.738593645293803,0.653051277405374,"7532",1
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","1/79","271/18805",0.003690036900369,0.878368910271381,-0.130996840538883,0.68309687521411,0.738824326967959,0.653255242011544,"134353",1
"GO:0001894","GO:0001894","tissue homeostasis","1/79","272/18805",0.00367647058823529,0.875139612807148,-0.134726312717032,0.684447654692802,0.738824326967959,0.653255242011544,"2697",1
"GO:0003007","GO:0003007","heart morphogenesis","1/79","272/18805",0.00367647058823529,0.875139612807148,-0.134726312717032,0.684447654692802,0.738824326967959,0.653255242011544,"2697",1
"GO:0009636","GO:0009636","response to toxic substance","1/79","272/18805",0.00367647058823529,0.875139612807148,-0.134726312717032,0.684447654692802,0.738824326967959,0.653255242011544,"4747",1
"GO:0060249","GO:0060249","anatomical structure homeostasis","1/79","272/18805",0.00367647058823529,0.875139612807148,-0.134726312717032,0.684447654692802,0.738824326967959,0.653255242011544,"2697",1
"GO:0032386","GO:0032386","regulation of intracellular transport","1/79","273/18805",0.00366300366300366,0.871933973199796,-0.138442767085049,0.685792749134029,0.739198734692502,0.653586286618197,"9495",1
"GO:0071216","GO:0071216","cellular response to biotic stimulus","1/79","273/18805",0.00366300366300366,0.871933973199796,-0.138442767085049,0.685792749134029,0.739198734692502,0.653586286618197,"22843",1
"GO:0090068","GO:0090068","positive regulation of cell cycle process","1/79","274/18805",0.00364963503649635,0.868751732421695,-0.142146310040346,0.687132182158982,0.740103826747238,0.654386552808247,"134353",1
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","1/79","277/18805",0.0036101083032491,0.859342868893662,-0.153180515253745,0.691116747497291,0.743854580700209,0.657702902300054,"2026",1
"GO:0051896","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","1/79","278/18805",0.00359712230215827,0.856251707494764,-0.156833451138981,0.692433769137388,0.744730872979282,0.658477704244093,"23551",1
"GO:0006260","GO:0006260","DNA replication","1/79","280/18805",0.00357142857142857,0.850135623869801,-0.164102227004457,0.695051201196415,0.746461804910726,0.660008163267311,"4142",1
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","1/79","280/18805",0.00357142857142857,0.850135623869801,-0.164102227004457,0.695051201196415,0.746461804910726,0.660008163267311,"114798",1
"GO:0015833","GO:0015833","peptide transport","1/79","283/18805",0.00353356890459364,0.84112358545422,-0.17491411840546,0.698936165502885,0.75009018920998,0.663216315702204,"2697",1
"GO:0010721","GO:0010721","negative regulation of cell development","1/79","285/18805",0.00350877192982456,0.83522096380191,-0.182062312424496,0.701498951426859,0.751751047079,0.664684816494031,"7224",1
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","1/79","285/18805",0.00350877192982456,0.83522096380191,-0.182062312424496,0.701498951426859,0.751751047079,0.664684816494031,"7532",1
"GO:0043542","GO:0043542","endothelial cell migration","1/79","293/18805",0.00341296928327645,0.812416295848274,-0.210193075251916,0.711536458284312,0.761405704276782,0.673221291531552,"7857",1
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","1/79","293/18805",0.00341296928327645,0.812416295848274,-0.210193075251916,0.711536458284312,0.761405704276782,0.673221291531552,"4142",1
"GO:0045165","GO:0045165","cell fate commitment","1/79","295/18805",0.00338983050847458,0.806908388757777,-0.217113766962783,0.713993308702338,0.763483097608782,0.675058085522104,"9480",1
"GO:1903532","GO:1903532","positive regulation of secretion by cell","1/79","297/18805",0.00336700336700337,0.801474662234156,-0.223991005963599,0.716429496715786,0.765535414600346,0.67687270746141,"5028",1
"GO:0046651","GO:0046651","lymphocyte proliferation","1/79","300/18805",0.00333333333333333,0.793459915611814,-0.234226802710363,0.720045411638656,0.76884445179297,0.679798498902203,"2697",1
"GO:0006650","GO:0006650","glycerophospholipid metabolic process","1/79","302/18805",0.0033112582781457,0.788205214183922,-0.240998210857389,0.722430691159944,0.770835629400488,0.681559062492773,"139189",1
"GO:0032943","GO:0032943","mononuclear cell proliferation","1/79","308/18805",0.00324675324675325,0.772850567154365,-0.261067327947342,0.729466786776479,0.777223245479112,0.687206878265763,"2697",1
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","1/79","308/18805",0.00324675324675325,0.772850567154365,-0.261067327947342,0.729466786776479,0.777223245479112,0.687206878265763,"9480",1
"GO:0051146","GO:0051146","striated muscle cell differentiation","1/79","311/18805",0.00321543408360129,0.765395416988888,-0.270967632650413,0.732918501098769,0.780339539990853,0.68996225007898,"9868",1
"GO:0007162","GO:0007162","negative regulation of cell adhesion","1/79","312/18805",0.00320512820512821,0.762942226549821,-0.274248316665012,0.734059381298466,0.780992775648727,0.690539829352157,"1845",1
"GO:0071559","GO:0071559","response to transforming growth factor beta","1/79","315/18805",0.00317460317460317,0.75567611010649,-0.284033073233401,0.73745322985329,0.784040368566204,0.693234456445757,"9480",1
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","1/79","316/18805",0.00316455696202532,0.753284730011216,-0.287275783401698,0.738574981872846,0.784669690210678,0.693790891376441,"23551",1
"GO:0042254","GO:0042254","ribosome biogenesis","1/79","317/18805",0.00315457413249211,0.750908437487521,-0.290509165719172,0.739692001529509,0.785293085494769,0.69434208632538,"51335",1
"GO:0051047","GO:0051047","positive regulation of secretion","1/79","321/18805",0.00311526479750779,0.741551323001696,-0.303350703888571,0.744113149506739,0.788855815618812,0.697492188514021,"5028",1
"GO:0051607","GO:0051607","defense response to virus","1/79","321/18805",0.00311526479750779,0.741551323001696,-0.303350703888571,0.744113149506739,0.788855815618812,0.697492188514021,"9868",1
"GO:0044248","GO:0044248","cellular catabolic process","1/79","323/18805",0.00309597523219814,0.736959673942862,-0.309717161077499,0.746295837935469,0.790603816868691,0.699037739922991,"225",1
"GO:0032868","GO:0032868","response to insulin","1/79","324/18805",0.00308641975308642,0.734685107047976,-0.312887027895221,0.747380278407447,0.790621565943878,0.699053433337492,"7532",1
"GO:0043588","GO:0043588","skin development","1/79","324/18805",0.00308641975308642,0.734685107047976,-0.312887027895221,0.747380278407447,0.790621565943878,0.699053433337492,"23596",1
"GO:0002218","GO:0002218","activation of innate immune response","1/79","325/18805",0.00307692307692308,0.732424537487829,-0.316048067551874,0.748460141943285,0.790634429542086,0.699064807100718,"9868",1
"GO:0060326","GO:0060326","cell chemotaxis","1/79","325/18805",0.00307692307692308,0.732424537487829,-0.316048067551874,0.748460141943285,0.790634429542086,0.699064807100718,"7857",1
"GO:0042886","GO:0042886","amide transport","1/79","328/18805",0.00304878048780488,0.725725532571781,-0.325478818086625,0.751672461247779,0.79345150214285,0.701555612257511,"2697",1
"GO:0006790","GO:0006790","sulfur compound metabolic process","1/79","329/18805",0.00303951367781155,0.723519679889192,-0.328605140653215,0.752734206961988,0.79345150214285,0.701555612257511,"9394",1
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/79","329/18805",0.00303951367781155,0.723519679889192,-0.328605140653215,0.752734206961988,0.79345150214285,0.701555612257511,"9480",1
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","1/79","330/18805",0.00303030303030303,0.72132719601074,-0.331722928886284,0.753791470311739,0.794000830392379,0.702041318460585,"10962",1
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","1/79","332/18805",0.00301204819277108,0.716981851456459,-0.337933129080089,0.755892624567309,0.795648171275184,0.703497867775208,"4761",1
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","1/79","334/18805",0.0029940119760479,0.71268854695672,-0.344109866536607,0.757976072546697,0.797274547898905,0.704935880867293,"225",1
"GO:0016053","GO:0016053","organic acid biosynthetic process","1/79","337/18805",0.0029673590504451,0.706344138526838,-0.353313188253063,0.761068367162956,0.798259385105055,0.705806656292469,"225",1
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","1/79","337/18805",0.0029673590504451,0.706344138526838,-0.353313188253063,0.761068367162956,0.798259385105055,0.705806656292469,"7532",1
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","1/79","337/18805",0.0029673590504451,0.706344138526838,-0.353313188253063,0.761068367162956,0.798259385105055,0.705806656292469,"7532",1
"GO:0060562","GO:0060562","epithelial tube morphogenesis","1/79","337/18805",0.0029673590504451,0.706344138526838,-0.353313188253063,0.761068367162956,0.798259385105055,0.705806656292469,"2697",1
"GO:0048545","GO:0048545","response to steroid hormone","1/79","338/18805",0.0029585798816568,0.704254362969066,-0.356364701043719,0.762090437717111,0.798765702943412,0.706254333460041,"4747",1
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","1/79","340/18805",0.00294117647058824,0.700111690245719,-0.362443650833014,0.764121645913474,0.799197851410914,0.706636431397831,"1845",1
"GO:0006913","GO:0006913","nucleocytoplasmic transport","1/79","340/18805",0.00294117647058824,0.700111690245719,-0.362443650833014,0.764121645913474,0.799197851410914,0.706636431397831,"1812",1
"GO:0051169","GO:0051169","nuclear transport","1/79","340/18805",0.00294117647058824,0.700111690245719,-0.362443650833014,0.764121645913474,0.799197851410914,0.706636431397831,"1812",1
"GO:0060485","GO:0060485","mesenchyme development","1/79","342/18805",0.00292397660818713,0.696017469834925,-0.368490843792629,0.766135729863867,0.800738896209165,0.707998995617614,"10409",1
"GO:0019216","GO:0019216","regulation of lipid metabolic process","1/79","343/18805",0.00291545189504373,0.693988264383511,-0.371502658690522,0.767136394833848,0.801219323518285,0.708423780842778,"225",1
"GO:0070661","GO:0070661","leukocyte proliferation","1/79","344/18805",0.00290697674418605,0.69197085663821,-0.374506686083839,0.768132832100023,0.801694661268593,0.708844065971165,"2697",1
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","1/79","350/18805",0.00285714285714286,0.680108499095841,-0.392370055921422,0.774023656331301,0.806705865606373,0.713274883126144,"2026",1
"GO:0016042","GO:0016042","lipid catabolic process","1/79","350/18805",0.00285714285714286,0.680108499095841,-0.392370055921422,0.774023656331301,0.806705865606373,0.713274883126144,"225",1
