"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019065","GO:0019065","receptor-mediated endocytosis of virus by host cell","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"2060/1803",2
"GO:0021548","GO:0021548","pons development","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"8851/1386",2
"GO:0021561","GO:0021561","facial nerve development","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"10371/91584",2
"GO:0021610","GO:0021610","facial nerve morphogenesis","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"10371/91584",2
"GO:0021903","GO:0021903","rostrocaudal neural tube patterning","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"23648/10159",2
"GO:0031666","GO:0031666","positive regulation of lipopolysaccharide-mediated signaling pathway","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"654/5578",2
"GO:0032060","GO:0032060","bleb assembly","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"6093/1902",2
"GO:0033085","GO:0033085","negative regulation of T cell differentiation in thymus","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"23240/2064",2
"GO:0033089","GO:0033089","positive regulation of T cell differentiation in thymus","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"9840/10125",2
"GO:0033145","GO:0033145","positive regulation of intracellular steroid hormone receptor signaling pathway","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"5058/23558",2
"GO:0033504","GO:0033504","floor plate development","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"8646/23242",2
"GO:0033632","GO:0033632","regulation of cell-cell adhesion mediated by integrin","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"23075/1803",2
"GO:0034085","GO:0034085","establishment of sister chromatid cohesion","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"10734/9126",2
"GO:0034975","GO:0034975","protein folding in endoplasmic reticulum","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"30001/7184",2
"GO:0038196","GO:0038196","type III interferon-mediated signaling pathway","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"3588/3716",2
"GO:0039530","GO:0039530","MDA-5 signaling pathway","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"55601/4940",2
"GO:0042797","GO:0042797","tRNA transcription by RNA polymerase III","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"11128/5434",2
"GO:0045141","GO:0045141","meiotic telomere clustering","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"472/245711",2
"GO:0045541","GO:0045541","negative regulation of cholesterol biosynthetic process","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"348/3638",2
"GO:0046085","GO:0046085","adenosine metabolic process","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"84618/22978",2
"GO:0046477","GO:0046477","glycosylceramide catabolic process","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"57704/950",2
"GO:0046794","GO:0046794","transport of virus","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"2332/23633",2
"GO:0048251","GO:0048251","elastic fiber assembly","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"538/79875",2
"GO:0048742","GO:0048742","regulation of skeletal muscle fiber development","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"9734/56203",2
"GO:0051256","GO:0051256","mitotic spindle midzone assembly","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"9055/285643",2
"GO:0051469","GO:0051469","vesicle fusion with vacuole","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"91782/5119",2
"GO:0051593","GO:0051593","response to folic acid","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"2876/4968",2
"GO:0051657","GO:0051657","maintenance of organelle location","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"5048/10142",2
"GO:0060742","GO:0060742","epithelial cell differentiation involved in prostate gland development","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"10116/1499",2
"GO:0060920","GO:0060920","cardiac pacemaker cell differentiation","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"3670/11149",2
"GO:0061763","GO:0061763","multivesicular body-lysosome fusion","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"91782/5119",2
"GO:0062111","GO:0062111","zinc ion import into organelle","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"7781/7782",2
"GO:0071358","GO:0071358","cellular response to type III interferon","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"3588/3716",2
"GO:0071476","GO:0071476","cellular hypotonic response","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"51719/27347",2
"GO:0071481","GO:0071481","cellular response to X-ray","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"894/472",2
"GO:0072124","GO:0072124","regulation of glomerular mesangial cell proliferation","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"8837/7490",2
"GO:0072711","GO:0072711","cellular response to hydroxyurea","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"641/11277",2
"GO:0075733","GO:0075733","intracellular transport of virus","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"2332/23633",2
"GO:0090160","GO:0090160","Golgi to lysosome transport","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"30845/6272",2
"GO:0090220","GO:0090220","chromosome localization to nuclear envelope involved in homologous chromosome segregation","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"472/245711",2
"GO:0097011","GO:0097011","cellular response to granulocyte macrophage colony-stimulating factor stimulus","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"5618/5153",2
"GO:0097012","GO:0097012","response to granulocyte macrophage colony-stimulating factor","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"5618/5153",2
"GO:0097250","GO:0097250","mitochondrial respirasome assembly","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"25994/1347",2
"GO:0097354","GO:0097354","prenylation","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"1122/4593",2
"GO:0106119","GO:0106119","negative regulation of sterol biosynthetic process","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"348/3638",2
"GO:0140507","GO:0140507","granzyme-mediated programmed cell death signaling pathway","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"664/55876",2
"GO:1901031","GO:1901031","regulation of response to reactive oxygen species","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"143686/2643",2
"GO:1901329","GO:1901329","regulation of odontoblast differentiation","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"1499/4779",2
"GO:1903276","GO:1903276","regulation of sodium ion export across plasma membrane","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"53826/481",2
"GO:1903278","GO:1903278","positive regulation of sodium ion export across plasma membrane","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"53826/481",2
"GO:1903348","GO:1903348","positive regulation of bicellular tight junction assembly","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"4867/261734",2
"GO:1903564","GO:1903564","regulation of protein localization to cilium","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"54585/285331",2
"GO:2000048","GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"4072/654",2
"GO:2000271","GO:2000271","positive regulation of fibroblast apoptotic process","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"56981/9263",2
"GO:2000344","GO:2000344","positive regulation of acrosome reaction","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"8912/151056",2
"GO:2000625","GO:2000625","regulation of miRNA catabolic process","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"283131/9444",2
"GO:2000726","GO:2000726","negative regulation of cardiac muscle cell differentiation","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"4089/10818",2
"GO:2000727","GO:2000727","positive regulation of cardiac muscle cell differentiation","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"4208/1948",2
"GO:2001054","GO:2001054","negative regulation of mesenchymal cell apoptotic process","2/3444","11/18805",0.181818181818182,0.99276739520642,-0.0113613101122181,0.625559040887649,0.951247556608369,0.768585173723026,"5456/23345",2
"GO:0016032","GO:0016032","viral process","75/3444","421/18805",0.178147268408551,0.972723397916029,-0.268014480145892,0.62558181944927,0.951247556608369,0.768585173723026,"3356/7301/348/2060/23089/25945/156/3685/1915/3956/5818/2040/3725/26986/5478/4734/222537/55207/25827/1508/636/4774/5861/1072/1956/4628/3949/7037/1948/6482/4946/1655/5045/3326/23137/6541/11320/1642/1452/6733/81876/5481/23367/2332/10542/5817/3643/222256/83666/8562/1803/253832/23633/91782/4940/51495/28972/4627/11059/9474/128637/3981/950/4938/682/3434/5119/949/11282/24138/51160/6575/9217/51386/1487",75
"GO:0040013","GO:0040013","negative regulation of locomotion","75/3444","421/18805",0.178147268408551,0.972723397916029,-0.268014480145892,0.62558181944927,0.951247556608369,0.768585173723026,"4208/2043/5176/1813/130399/348/79772/5796/1602/51765/89927/1845/11122/114882/57522/1009/5217/9747/6585/613/5911/4681/100532736/727/7474/7070/9901/10370/6091/65009/10014/8646/10395/10718/50859/3486/5300/286205/84830/57406/388/2309/79685/493/58516/2247/6376/89795/23122/4771/9750/10076/4345/10193/23671/56477/5797/10653/23189/25817/1398/57561/1803/3488/4856/22998/64426/9466/134/753/90355/5728/23332/11188/8428",75
"GO:0000463","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","3/3444","17/18805",0.176470588235294,0.963568354170937,-0.071155737499777,0.626221318581847,0.951247556608369,0.768585173723026,"6129/55003/285855",3
"GO:0002076","GO:0002076","osteoblast development","3/3444","17/18805",0.176470588235294,0.963568354170937,-0.071155737499777,0.626221318581847,0.951247556608369,0.768585173723026,"23314/3727/43",3
"GO:0002679","GO:0002679","respiratory burst involved in defense response","3/3444","17/18805",0.176470588235294,0.963568354170937,-0.071155737499777,0.626221318581847,0.951247556608369,0.768585173723026,"7001/5293/3988",3
"GO:0010470","GO:0010470","regulation of gastrulation","3/3444","17/18805",0.176470588235294,0.963568354170937,-0.071155737499777,0.626221318581847,0.951247556608369,0.768585173723026,"23187/23122/23332",3
"GO:0010831","GO:0010831","positive regulation of myotube differentiation","3/3444","17/18805",0.176470588235294,0.963568354170937,-0.071155737499777,0.626221318581847,0.951247556608369,0.768585173723026,"56603/150572/23250",3
"GO:0016078","GO:0016078","tRNA decay","3/3444","17/18805",0.176470588235294,0.963568354170937,-0.071155737499777,0.626221318581847,0.951247556608369,0.768585173723026,"1787/23405/51095",3
"GO:0030728","GO:0030728","ovulation","3/3444","17/18805",0.176470588235294,0.963568354170937,-0.071155737499777,0.626221318581847,0.951247556608369,0.768585173723026,"344758/8204/2309",3
"GO:0031268","GO:0031268","pseudopodium organization","3/3444","17/18805",0.176470588235294,0.963568354170937,-0.071155737499777,0.626221318581847,0.951247556608369,0.768585173723026,"998/10602/324",3
"GO:0032048","GO:0032048","cardiolipin metabolic process","3/3444","17/18805",0.176470588235294,0.963568354170937,-0.071155737499777,0.626221318581847,0.951247556608369,0.768585173723026,"11331/284486/132001",3
"GO:0032510","GO:0032510","endosome to lysosome transport via multivesicular body sorting pathway","3/3444","17/18805",0.176470588235294,0.963568354170937,-0.071155737499777,0.626221318581847,0.951247556608369,0.768585173723026,"80700/91782/5119",3
